Timestamp,Age,HeartRate,RespiratoryRate,AttentionLevel,BloodSaturation,FatigueLevel,DriverState
2024-11-04 15:53:28,40,127.02267693418844,16.392034447482597,3.0,90.84205115659252,Moderately Fatigued,Asleep
2024-11-04 15:53:31,40,111.04531249078232,17.34170418027056,5.0,95.5197202044482,Fatigued,Responsive
2024-11-04 15:53:34,40,136.8885860459548,17.455858158339332,3.0,94.31585079038393,Fatigued,Responsive
2024-11-04 15:53:37,40,158.9865465736462,18.948676260366735,2.0,81.66135814719104,Moderately Fatigued,Asleep
2024-11-04 15:53:40,40,92.92208882671439,15.297246842755614,3.0,94.73037400959245,Not Fatigued,Asleep
2024-11-04 15:53:43,40,93.35701494886102,16.551219371834716,4.0,94.12421588591116,Moderately Fatigued,Asleep
2024-11-04 15:53:46,40,137.53833406679644,18.42496341606217,3.0,91.14865828251308,Not Fatigued,Responsive
2024-11-04 15:53:49,40,158.33594100570792,16.633437058439945,5.0,97.4153169381575,Extremely Fatigued,Responsive
2024-11-04 15:53:52,40,105.87244190960264,15.61097762679737,3.0,92.55437472945131,Moderately Fatigued,Asleep
2024-11-04 15:53:55,40,161.08520853215282,17.309491397555206,4.0,85.98001262580783,Fatigued,Asleep
2024-11-04 15:53:58,40,163.5093691583499,14.928428799547921,3.0,90.51932873635943,Very Fatigued,Responsive
2024-11-04 15:54:01,40,74.15898800290796,17.384091882914117,2.0,91.79311717745013,Fatigued,Responsive
2024-11-04 15:54:04,40,180.53151335947496,14.725688221501384,3.0,89.76127545643836,Fatigued,Asleep
2024-11-04 15:54:07,40,143.72495516346675,16.32210942053684,2.0,90.59355799584591,Very Fatigued,Distracted
2024-11-04 15:54:10,40,109.56645992948239,15.295927099860625,4.0,91.77843583489519,Moderately Fatigued,Responsive
2024-11-04 15:54:13,40,150.44447765983006,17.003397278299325,3.0,92.71328808734297,Fatigued,Distracted
2024-11-04 15:54:16,40,120.98680496259696,15.572767012498156,3.0,84.25024427824766,Extremely Fatigued,Responsive
2024-11-04 15:54:19,40,102.94226958832583,16.511021632822114,2.0,94.04989985918522,Very Fatigued,Responsive
2024-11-04 15:54:22,40,88.24768237556665,16.662519222932307,2.0,91.1080803126685,Moderately Fatigued,Asleep
2024-11-04 15:54:25,40,91.03186405930676,16.698972749944275,2.0,90.12648729003266,Moderately Fatigued,Distracted
2024-11-04 15:54:28,40,141.38975098394,16.901316323890846,3.0,93.94680476990324,Moderately Fatigued,Distracted
2024-11-04 15:54:31,40,115.42834799450146,16.0581772244744,5.0,93.46456245865136,Very Fatigued,Responsive
2024-11-04 15:54:34,40,82.25745404301477,18.027264191879414,2.0,94.75028364780525,Not Fatigued,Responsive
2024-11-04 15:54:37,40,88.43091765380746,15.409001039112912,3.0,90.08266456633268,Fatigued,Asleep
2024-11-04 15:54:40,40,139.7667416224529,16.522971102405396,4.0,90.6590166945538,Fatigued,Responsive
2024-11-04 15:54:43,40,104.03143552197423,15.705516353608576,3.0,90.9446132368183,Fatigued,Asleep
2024-11-04 15:54:46,40,92.06119690337812,16.24849924760749,4.0,89.70985807332019,Extremely Fatigued,Distracted
2024-11-04 15:54:49,40,123.42170139787248,16.181473171081624,3.0,97.97734994981238,Moderately Fatigued,Asleep
2024-11-04 15:54:52,40,137.9033127397952,16.589968173954794,3.0,91.14821850124889,Not Fatigued,Responsive
2024-11-04 15:54:55,40,144.6105274828826,17.044908017047543,3.0,93.5483217651809,Not Fatigued,Responsive
2024-11-04 15:54:58,40,85.37095952690605,16.530458683452082,2.0,80.23984891285215,Fatigued,Responsive
2024-11-04 15:55:01,40,145.52310909820378,16.748119572377316,4.0,91.29377470203491,Fatigued,Responsive
2024-11-04 15:55:04,40,152.65336765182101,17.33525546484248,4.0,95.82811259791774,Not Fatigued,Responsive
2024-11-04 15:55:07,40,88.6736453303495,16.10047536353057,2.0,90.71425037954255,Moderately Fatigued,Distracted
2024-11-04 15:55:10,40,105.70957134571043,16.705783726439737,3.0,90.31873272990666,Fatigued,Responsive
2024-11-04 15:55:13,40,176.91427860582016,15.53593086608471,4.0,91.21495190054053,Fatigued,Distracted
2024-11-04 15:55:16,40,122.48075789126565,15.628055640129679,3.0,91.82855206317181,Moderately Fatigued,Distracted
2024-11-04 15:55:19,40,122.30996376663835,15.786187281735769,3.0,93.50815132308207,Moderately Fatigued,Asleep
2024-11-04 15:55:22,40,86.83917097682627,17.121231883218297,2.0,94.40242526867046,Fatigued,Responsive
2024-11-04 15:55:25,40,115.34210918629614,16.30894289919498,4.0,90.40432804887489,Very Fatigued,Asleep
2024-11-04 15:55:28,40,156.19236652156334,17.250390640867316,4.0,92.82073408088266,Not Fatigued,Responsive
2024-11-04 15:55:31,40,70.13888176876449,15.559541165193691,3.0,91.90440570669085,Moderately Fatigued,Asleep
2024-11-04 15:55:34,40,78.48596202237528,15.162380431780853,2.0,92.71881301343537,Not Fatigued,Distracted
2024-11-04 15:55:37,40,164.28747711824488,16.1106165622566,3.0,98.89715785938967,Fatigued,Distracted
2024-11-04 15:55:40,40,119.31638990193721,15.830352873445866,3.0,92.50712082582098,Moderately Fatigued,Asleep
2024-11-04 15:55:43,40,125.29771963960205,17.26802673409583,1.0,91.34340456039243,Not Fatigued,Responsive
2024-11-04 15:55:46,40,128.2628852680444,17.709194053821488,2.0,89.58328698652623,Very Fatigued,Asleep
2024-11-04 15:55:49,40,124.39659314328507,16.43482781924869,2.0,90.15520172336467,Fatigued,Asleep
2024-11-04 15:55:52,40,81.90795873142386,16.266185668713902,5.0,91.38184694422635,Not Fatigued,Responsive
2024-11-04 15:55:55,40,154.32247743139752,17.9122642941182,2.0,94.07379026705642,Moderately Fatigued,Responsive
2024-11-04 15:55:58,40,154.5721237672607,17.112120749613663,4.0,92.37346302523673,Fatigued,Responsive
2024-11-04 15:56:01,40,79.14149206824132,18.418172770591294,2.0,90.5541826402788,Fatigued,Distracted
2024-11-04 15:56:04,40,136.57991174287213,18.362499655421843,3.0,93.13785425967033,Not Fatigued,Asleep
2024-11-04 15:56:07,40,97.09766990802791,19.559932642978524,2.0,95.83813953045731,Moderately Fatigued,Asleep
2024-11-04 15:56:10,40,122.94784628555094,16.56649575754768,2.0,92.61173672642516,Fatigued,Responsive
2024-11-04 15:56:13,40,123.60897704418458,16.161951286628153,3.0,91.29528688161636,Fatigued,Responsive
2024-11-04 15:56:16,40,131.73439663022765,14.99538268259911,5.0,94.71627670722859,Fatigued,Responsive
2024-11-04 15:56:19,40,119.55984956453344,17.395792774575664,2.0,90.51900593499062,Fatigued,Responsive
2024-11-04 15:56:22,40,127.98442031432329,17.189361688238083,3.0,93.71811061717827,Fatigued,Distracted
2024-11-04 15:56:25,40,101.08406269299078,16.433096369980767,3.0,92.46366940095987,Moderately Fatigued,Responsive
2024-11-04 15:56:28,40,98.07902251680781,17.184114935788283,4.0,93.2539554190315,Fatigued,Distracted
2024-11-04 15:56:31,40,127.69339343220366,17.581886878556517,2.0,91.53136733534522,Fatigued,Asleep
2024-11-04 15:56:34,40,128.9367029425902,16.783563598992945,3.0,91.92089513542169,Very Fatigued,Asleep
2024-11-04 15:56:37,40,156.7981607526151,17.029984831914444,3.0,93.33513164943248,Moderately Fatigued,Asleep
2024-11-04 15:56:40,40,118.54422100540563,17.015254312370708,4.0,90.2952286620522,Moderately Fatigued,Responsive
2024-11-04 15:56:43,40,123.40107885475226,17.944924078921996,2.0,91.44893599981229,Fatigued,Asleep
2024-11-04 15:56:46,40,104.82507078697975,16.54819100386438,3.0,93.19645179894427,Not Fatigued,Asleep
2024-11-04 15:56:49,40,55.56390271106568,17.676797738389507,3.0,91.15413010414076,Fatigued,Responsive
2024-11-04 15:56:52,40,116.22515096955811,15.40456328635932,2.0,93.85774807792478,Extremely Fatigued,Asleep
2024-11-04 15:56:55,40,117.15710339087552,14.98218535927221,2.0,90.68777187760877,Fatigued,Asleep
2024-11-04 15:56:58,40,115.81710993745972,16.577498503147925,3.0,87.53023506206034,Very Fatigued,Asleep
2024-11-04 15:57:01,40,98.03781272561798,16.466850360894338,3.0,90.76261818418673,Fatigued,Asleep
2024-11-04 15:57:04,40,138.38976959137273,16.568687716394813,2.0,81.72093934358061,Not Fatigued,Asleep
2024-11-04 15:57:07,40,130.65909035635372,15.670458375970421,3.0,97.27928730723045,Moderately Fatigued,Asleep
2024-11-04 15:57:10,40,101.35662508879173,17.045193815222802,1.0,92.54935391210542,Moderately Fatigued,Responsive
2024-11-04 15:57:13,40,130.34378195373068,17.265659746296343,2.0,93.93484184120676,Moderately Fatigued,Distracted
2024-11-04 15:57:16,40,126.46453327593072,16.02895823261777,3.0,90.70547485422057,Very Fatigued,Asleep
2024-11-04 15:57:19,40,136.67566592838483,15.790660834137986,3.0,92.33069602431692,Not Fatigued,Distracted
2024-11-04 15:57:22,40,118.2282669782056,15.828443552956182,3.0,97.47476501641435,Not Fatigued,Asleep
2024-11-04 15:57:25,40,162.3543478220976,14.291825211913263,3.0,91.13268575455103,Fatigued,Asleep
2024-11-04 15:57:28,40,122.46181705871692,17.950502849371322,4.0,89.31005516607127,Very Fatigued,Asleep
2024-11-04 15:57:31,40,97.35956606281572,17.403349719192587,4.0,90.92884304645287,Moderately Fatigued,Asleep
2024-11-04 15:57:34,40,120.83938532123672,16.744011348129956,1.0,91.23114265332185,Fatigued,Distracted
2024-11-04 15:57:37,40,90.03245041670262,14.668574995996439,4.0,90.11829371858633,Fatigued,Distracted
2024-11-04 15:57:40,40,154.28737396075195,15.924316643664596,4.0,90.48775488460882,Not Fatigued,Asleep
2024-11-04 15:57:43,40,69.25743335397576,15.493420877975849,5.0,93.06873826013441,Fatigued,Distracted
2024-11-04 15:57:46,40,126.80898120386499,16.565512222045665,3.0,85.20353840174602,Moderately Fatigued,Distracted
2024-11-04 15:57:49,40,97.88884308537888,15.738720354462657,3.0,91.88256990965697,Fatigued,Responsive
2024-11-04 15:57:52,40,162.4950401630132,15.847446664687878,5.0,99.58481325138895,Moderately Fatigued,Asleep
2024-11-04 15:57:55,40,91.75397749712931,18.761971535057256,3.0,90.71286827769819,Not Fatigued,Asleep
2024-11-04 15:57:58,40,71.95780736375787,16.026521316396995,3.0,89.84560082701144,Moderately Fatigued,Distracted
2024-11-04 15:58:01,40,120.56406154437781,16.649799004887907,4.0,90.04130376359542,Very Fatigued,Distracted
2024-11-04 15:58:04,40,113.47486779446393,17.557939878065543,3.0,82.58018115187646,Fatigued,Responsive
2024-11-04 15:58:07,40,166.06994779653226,16.473092081009,4.0,90.97176493806259,Fatigued,Distracted
2024-11-04 15:58:10,40,129.37761331512235,15.407534324567283,2.0,94.94540651118236,Not Fatigued,Responsive
2024-11-04 15:58:13,40,97.46675871152854,15.162720469075104,3.0,93.60751536500352,Not Fatigued,Responsive
2024-11-04 15:58:16,40,118.74576493209388,17.05150138016172,2.0,90.64090775367133,Fatigued,Asleep
2024-11-04 15:58:19,40,139.37954546378907,16.210603970373846,4.0,92.98321000213332,Moderately Fatigued,Asleep
2024-11-04 15:58:22,40,107.66011945694842,18.201968813479017,4.0,95.62833175616036,Fatigued,Distracted
2024-11-04 15:58:25,40,158.3935118762578,16.68282245637292,4.0,89.92608104540857,Very Fatigued,Asleep
2024-11-04 15:58:28,40,105.46230061496058,16.35667147203734,3.0,90.13732724069722,Fatigued,Asleep
2024-11-04 15:58:31,40,194.6289242367447,17.321470793645954,3.0,90.41195258831587,Fatigued,Asleep
2024-11-04 15:58:34,40,72.35511795427334,16.984133694085365,4.0,91.94771098976,Fatigued,Distracted
2024-11-04 15:58:37,40,112.81987657229219,15.885648610515462,3.0,90.4523344823197,Moderately Fatigued,Distracted
2024-11-04 15:58:40,40,129.72276333360523,17.305011489413797,2.0,94.21556269313533,Not Fatigued,Responsive
2024-11-04 15:58:43,40,118.31959378695073,17.418177255887045,4.0,90.48389539071971,Fatigued,Distracted
2024-11-04 15:58:46,40,126.95317300619533,17.29859314880501,3.0,91.07487029995178,Moderately Fatigued,Distracted
2024-11-04 15:58:49,40,124.4021551365618,16.09337729446041,2.0,90.09787997927972,Moderately Fatigued,Distracted
2024-11-04 15:58:52,40,100.8972949757167,15.363673530334292,3.0,92.04269577726369,Moderately Fatigued,Distracted
2024-11-04 15:58:55,40,69.55779953940889,18.781041420332258,4.0,94.54078475614898,Moderately Fatigued,Distracted
2024-11-04 15:58:58,40,107.55157972516635,15.745055719180424,1.0,93.33475240235913,Very Fatigued,Asleep
2024-11-04 15:59:01,40,110.06951750176452,17.945285857939055,1.0,99.8559275844417,Fatigued,Distracted
2024-11-04 15:59:04,40,110.66279625893429,16.429186226475462,4.0,92.79201814875093,Moderately Fatigued,Responsive
2024-11-04 15:59:07,40,182.42985043441757,16.794845238120686,3.0,91.67521428974095,Moderately Fatigued,Asleep
2024-11-04 15:59:10,40,125.82399148726148,16.624167551345643,2.0,90.41006514153618,Fatigued,Distracted
2024-11-04 15:59:13,40,131.92727434768224,17.49304472298333,3.0,96.1838633339161,Very Fatigued,Asleep
2024-11-04 15:59:16,40,116.60114599666653,16.68271117075116,4.0,90.21359239588563,Fatigued,Asleep
2024-11-04 15:59:19,40,157.88026324562878,17.090674253746858,3.0,93.92654773991093,Fatigued,Asleep
2024-11-04 15:59:22,40,72.93630833408653,14.653108385524149,3.0,99.59308791412201,Very Fatigued,Responsive
2024-11-04 15:59:25,40,141.58713901803407,15.552715620951846,2.0,90.4480054974916,Moderately Fatigued,Responsive
2024-11-04 15:59:28,40,104.42536986124854,16.717678700866614,3.0,91.83252308223682,Fatigued,Distracted
2024-11-04 15:59:31,40,99.78597179718314,18.374690300809736,3.0,91.50834572741066,Fatigued,Responsive
2024-11-04 15:59:34,40,150.65236528779815,15.025605919784745,3.0,94.00150902575538,Not Fatigued,Distracted
2024-11-04 15:59:37,40,145.3391831143343,15.83261390052263,3.0,90.70143452010173,Fatigued,Responsive
2024-11-04 15:59:40,40,129.47188599555324,17.343335637277843,4.0,91.65177524487832,Fatigued,Responsive
2024-11-04 15:59:43,40,167.42411862344656,17.228745660645146,4.0,91.59836901793233,Fatigued,Distracted
2024-11-04 15:59:46,40,116.9723795462031,16.100978527871206,2.0,94.12445817344641,Fatigued,Asleep
2024-11-04 15:59:49,40,101.88904086993448,16.788364039464497,3.0,97.028390765852,Moderately Fatigued,Distracted
2024-11-04 15:59:52,40,159.2483552940759,18.492418786142547,3.0,93.19243343802374,Fatigued,Responsive
2024-11-04 15:59:55,40,118.46256097499287,16.615754944166387,3.0,99.4768328496788,Moderately Fatigued,Responsive
2024-11-04 15:59:58,40,79.92126508956378,16.805771352948394,5.0,96.02979796027543,Fatigued,Asleep
2024-11-04 16:00:01,40,136.8169142441601,17.297498571931644,4.0,95.05165766174433,Fatigued,Distracted
2024-11-04 16:00:04,40,67.23854376071866,16.318011632917607,4.0,91.7209714638858,Not Fatigued,Asleep
2024-11-04 16:00:07,40,176.07200431254753,16.84787883790716,3.0,93.39328956575567,Very Fatigued,Distracted
2024-11-04 16:00:10,40,170.13285591002625,16.7174511363677,1.0,93.3697283423163,Moderately Fatigued,Asleep
2024-11-04 16:00:13,40,167.39543734413633,19.10042670576487,3.0,91.05142615192935,Moderately Fatigued,Distracted
2024-11-04 16:00:16,40,155.2684591175818,16.53386612136673,4.0,91.05321023760706,Very Fatigued,Asleep
2024-11-04 16:00:19,40,114.12095175755913,17.329543721682754,3.0,94.67414367611737,Moderately Fatigued,Asleep
2024-11-04 16:00:22,40,134.53375365177354,15.363041675236023,4.0,94.6831049790835,Moderately Fatigued,Distracted
2024-11-04 16:00:25,40,155.21643262849878,15.16469880469554,4.0,92.66381373835351,Not Fatigued,Asleep
2024-11-04 16:00:28,40,113.47920762860312,15.596457600202992,1.0,90.81529158101395,Extremely Fatigued,Responsive
2024-11-04 16:00:31,40,109.11317052691003,15.384034769678845,3.0,90.20408457348542,Fatigued,Asleep
2024-11-04 16:00:34,40,121.26778510661445,16.472398872653457,3.0,94.894166767133,Very Fatigued,Responsive
2024-11-04 16:00:37,40,134.10982625265618,16.08617877704224,1.0,93.8094489370394,Moderately Fatigued,Asleep
2024-11-04 16:00:40,40,107.0076355357324,16.222615339855484,3.0,92.62603825655938,Not Fatigued,Distracted
2024-11-04 16:00:43,40,86.96916853593076,16.83439373664377,4.0,94.61816944831504,Fatigued,Asleep
2024-11-04 16:00:46,40,134.26695975272588,15.64711010123194,2.0,94.0173872825614,Moderately Fatigued,Distracted
2024-11-04 16:00:49,40,146.5599956299449,15.80086234432504,3.0,93.57679563966873,Fatigued,Asleep
2024-11-04 16:00:52,40,109.96906283158317,16.72675422016243,2.0,90.43756878667588,Moderately Fatigued,Responsive
2024-11-04 16:00:55,40,102.3301628835255,16.233905747309397,2.0,94.73347409691264,Fatigued,Asleep
2024-11-04 16:00:58,40,146.21870350811005,17.35939679765651,4.0,86.62915341101478,Very Fatigued,Distracted
2024-11-04 16:01:01,40,117.38120841935451,16.84692389762398,4.0,93.51118857805278,Moderately Fatigued,Asleep
2024-11-04 16:01:04,40,125.60996248936482,17.768444904314542,4.0,93.72629898678024,Fatigued,Distracted
2024-11-04 16:01:07,40,115.97171709517923,16.022061096448386,3.0,92.97770289649085,Very Fatigued,Asleep
2024-11-04 16:01:10,40,116.86557898276794,16.850856448084613,2.0,90.77453934403246,Moderately Fatigued,Distracted
2024-11-04 16:01:13,40,84.28033085168474,14.3936459938859,1.0,90.94803944422625,Not Fatigued,Asleep
2024-11-04 16:01:16,40,165.4412838563559,17.21787142275648,5.0,91.45399516529163,Moderately Fatigued,Asleep
2024-11-04 16:01:19,40,55.31358161846667,16.329638433558404,4.0,91.86963545432197,Very Fatigued,Responsive
2024-11-04 16:01:22,40,176.72641725844284,15.97105892737732,2.0,90.9557063382439,Fatigued,Responsive
2024-11-04 16:01:25,40,112.46443207067641,15.113505285050408,4.0,85.21679574569868,Moderately Fatigued,Distracted
2024-11-04 16:01:28,40,141.45892580830085,17.288532122004572,1.0,94.58872471174769,Not Fatigued,Distracted
2024-11-04 16:01:31,40,157.51166503279177,17.189347687473198,3.0,89.35044526500735,Moderately Fatigued,Asleep
2024-11-04 16:01:34,40,120.37211183519432,16.820774404190242,4.0,90.17037666582551,Moderately Fatigued,Responsive
2024-11-04 16:01:37,40,91.07565706000825,16.801887637977536,4.0,96.87071124922807,Fatigued,Responsive
2024-11-04 16:01:40,40,37.115667953518965,16.22386974819681,3.0,90.43577516808793,Fatigued,Responsive
2024-11-04 16:01:43,40,154.3527769025608,16.020175431292063,4.0,84.12206881393969,Very Fatigued,Distracted
2024-11-04 16:01:46,40,109.16698778829803,15.190439029242206,5.0,90.44469840511069,Moderately Fatigued,Asleep
2024-11-04 16:01:49,40,153.72277705351001,14.504091758468826,3.0,91.17360392883849,Not Fatigued,Asleep
2024-11-04 16:01:52,40,159.1290243664319,17.485629843225514,1.0,96.2720231421093,Not Fatigued,Asleep
2024-11-04 16:01:55,40,96.05976700826525,16.44190622008657,4.0,87.32624217738108,Fatigued,Responsive
2024-11-04 16:01:58,40,148.04580730295928,15.560852389642495,3.0,80.16315069992231,Moderately Fatigued,Distracted
2024-11-04 16:02:01,40,115.11248069877918,16.215960844001813,3.0,89.0255085763315,Moderately Fatigued,Distracted
2024-11-04 16:02:04,40,112.83093014954437,16.822119978730527,3.0,86.5818589372543,Very Fatigued,Asleep
2024-11-04 16:02:07,40,83.78099690634734,16.991476979422718,2.0,94.42704721137976,Very Fatigued,Asleep
2024-11-04 16:02:10,40,58.130669102657116,16.302447893655234,3.0,94.59979207703103,Very Fatigued,Distracted
2024-11-04 16:02:13,40,119.92399773314072,17.00128369067166,4.0,94.8292277342905,Moderately Fatigued,Distracted
2024-11-04 16:02:16,40,58.10819234930277,14.13681638138099,4.0,90.32134366671575,Fatigued,Responsive
2024-11-04 16:02:19,40,131.77593177133176,17.63199631885912,3.0,90.24372858981437,Moderately Fatigued,Responsive
2024-11-04 16:02:22,40,77.08783282009647,16.43334373899697,3.0,92.44706685055117,Very Fatigued,Asleep
2024-11-04 16:02:25,40,131.16413226588307,15.952579441642893,3.0,90.93294573420293,Fatigued,Distracted
2024-11-04 16:02:28,40,98.90180600538771,19.058037049123435,2.0,90.95914958154928,Very Fatigued,Distracted
2024-11-04 16:02:31,40,118.77975618170389,15.736921314170116,3.0,80.5146500737483,Very Fatigued,Responsive
2024-11-04 16:02:34,40,128.6666225082745,15.61861611840314,4.0,99.94517851331456,Fatigued,Responsive
2024-11-04 16:02:37,40,111.29135244895323,17.148068553113898,3.0,99.03757980757116,Not Fatigued,Responsive
2024-11-04 16:02:40,40,126.53986505114032,15.81789985098276,2.0,91.25144406029078,Not Fatigued,Responsive
2024-11-04 16:02:43,40,139.04801960288347,16.148786694634225,3.0,94.58597325159248,Fatigued,Responsive
2024-11-04 16:02:46,40,134.77802085860498,16.709221711025965,3.0,91.40590057591231,Severely Fatigued,Responsive
2024-11-04 16:02:49,40,91.90524086832106,14.97844746808675,3.0,94.67090661828072,Fatigued,Distracted
2024-11-04 16:02:52,40,138.2193668400715,16.148280169464208,2.0,90.72295625009548,Fatigued,Asleep
2024-11-04 16:02:55,40,96.90909340597597,16.297908195252237,2.0,90.97902370644725,Fatigued,Asleep
2024-11-04 16:02:58,40,82.47237720687276,17.001739503312134,4.0,98.99576894496,Not Fatigued,Responsive
2024-11-04 16:03:01,40,148.1490887711933,17.72717820151536,2.0,95.44968697835075,Moderately Fatigued,Distracted
2024-11-04 16:03:04,40,70.43548162948866,16.028316229369107,3.0,92.43921137666743,Fatigued,Responsive
2024-11-04 16:03:07,40,52.035949527906766,16.853740426547038,2.0,92.29180132329655,Not Fatigued,Asleep
2024-11-04 16:03:10,40,123.74711437306003,16.073829807749323,4.0,91.91127597728473,Moderately Fatigued,Distracted
2024-11-04 16:03:13,40,127.29223626191734,16.789433320336688,3.0,90.86211770008455,Not Fatigued,Asleep
2024-11-04 16:03:16,40,84.70505031875715,15.721905066099835,5.0,90.76850761475949,Not Fatigued,Asleep
2024-11-04 16:03:19,40,156.03574847283073,15.334812472531771,2.0,80.23843958477534,Not Fatigued,Responsive
2024-11-04 16:03:22,40,115.74543979496639,18.439772098318837,2.0,83.04758800490009,Very Fatigued,Asleep
2024-11-04 16:03:25,40,112.55015705444394,15.384553907040905,2.0,91.73151475617794,Fatigued,Responsive
2024-11-04 16:03:28,40,84.71943876010772,18.916790492641226,3.0,91.41834719407991,Very Fatigued,Responsive
2024-11-04 16:03:31,40,93.067567063371,17.369433255887515,2.0,94.9247479035509,Moderately Fatigued,Responsive
2024-11-04 16:03:34,40,134.68964570876665,17.731233914102564,3.0,85.71294028260014,Fatigued,Distracted
2024-11-04 16:03:37,40,65.56474403671197,15.978978545936856,2.0,80.94858269628116,Not Fatigued,Responsive
2024-11-04 16:03:40,40,75.84604985035259,16.647322450497896,3.0,91.32067223253125,Moderately Fatigued,Asleep
2024-11-04 16:03:43,40,96.5627978908627,16.170626236207692,2.0,91.43333334532781,Not Fatigued,Responsive
2024-11-04 16:03:46,40,126.26309164167097,15.196126279896195,1.0,90.64825690368484,Not Fatigued,Asleep
2024-11-04 16:03:49,40,151.5730624323043,15.007142887555258,3.0,89.28490688871054,Not Fatigued,Asleep
2024-11-04 16:03:52,40,74.51391058284369,17.079025011352353,5.0,93.42783601949863,Not Fatigued,Distracted
2024-11-04 16:03:55,40,141.49798484963176,16.620196802196592,2.0,93.43303043199322,Not Fatigued,Responsive
2024-11-04 16:03:58,40,69.40929063556933,16.044038322951607,5.0,90.24807259938319,Fatigued,Responsive
2024-11-04 16:04:01,40,90.563792502775,16.042045545723248,5.0,94.21474097871499,Moderately Fatigued,Responsive
2024-11-04 16:04:04,40,52.57514005841898,17.12405399977152,3.0,89.62211790514458,Not Fatigued,Distracted
2024-11-04 16:04:07,40,106.71139947804068,17.903677012544225,4.0,91.67458512872189,Moderately Fatigued,Asleep
2024-11-04 16:04:10,40,147.1972989321315,15.635399617647453,3.0,97.41808431631279,Fatigued,Responsive
2024-11-04 16:04:13,40,112.09876914309234,17.4794330561229,5.0,90.49151527176365,Fatigued,Distracted
2024-11-04 16:04:16,40,117.00272364367117,15.580107357044776,3.0,93.47513541553005,Very Fatigued,Asleep
2024-11-04 16:04:19,40,79.1379591258382,16.118633582645245,1.0,89.20964165599413,Fatigued,Responsive
2024-11-04 16:04:22,40,114.1225700378464,14.867585548478704,1.0,91.81569319853311,Moderately Fatigued,Distracted
2024-11-04 16:04:25,40,97.17374307986185,17.531313932621174,1.0,91.81763788779728,Fatigued,Distracted
2024-11-04 16:04:28,40,107.15581103175013,16.462045003442434,2.0,91.77811873842784,Fatigued,Distracted
2024-11-04 16:04:31,40,170.8747183928942,14.820661931764317,2.0,90.50884316062407,Extremely Fatigued,Responsive
2024-11-04 16:04:34,40,122.2601821954945,16.704250631416517,2.0,92.0586770767146,Moderately Fatigued,Responsive
2024-11-04 16:04:37,40,138.08212031162768,16.537841171980777,1.0,92.96036900833397,Fatigued,Asleep
2024-11-04 16:04:40,40,111.3595919907574,15.382157673171612,3.0,81.73274349626811,Moderately Fatigued,Asleep
2024-11-04 16:04:43,40,148.97088072521743,16.687310235254387,2.0,93.18415536501514,Moderately Fatigued,Distracted
2024-11-04 16:04:46,40,103.91519460423424,15.940620033536227,2.0,90.27789674819623,Very Fatigued,Asleep
2024-11-04 16:04:49,40,95.0036644593322,15.547638936721146,2.0,90.75646173478394,Not Fatigued,Responsive
2024-11-04 16:04:52,40,87.55847527239378,16.742172933603985,1.0,92.13407734878639,Moderately Fatigued,Distracted
2024-11-04 16:04:55,40,119.66463568658122,17.18712615164797,5.0,91.69969895290599,Fatigued,Responsive
2024-11-04 16:04:58,40,153.83511922607337,18.22077691846867,2.0,91.23700264546537,Very Fatigued,Responsive
2024-11-04 16:05:01,40,107.5394404916168,15.43787699575654,3.0,94.8697585641106,Not Fatigued,Asleep
2024-11-04 16:05:04,40,105.63246559056756,15.268621794200756,4.0,91.60511617537973,Moderately Fatigued,Responsive
2024-11-04 16:05:07,40,150.45227621127574,17.573897807950694,4.0,97.74270363367056,Fatigued,Distracted
2024-11-04 16:05:10,40,113.63293471229902,18.320301384500087,3.0,91.34596848041481,Very Fatigued,Responsive
2024-11-04 16:05:13,40,102.69219148336087,16.230170657291755,3.0,93.3344854036449,Fatigued,Asleep
2024-11-04 16:05:16,40,52.88202844273913,15.143138665032662,3.0,94.31312045621705,Moderately Fatigued,Responsive
2024-11-04 16:05:19,40,109.10039771091802,16.568864993271063,2.0,90.20064336391987,Moderately Fatigued,Distracted
2024-11-04 16:05:22,40,125.47271522944303,16.083990760939617,3.0,91.77992398312934,Fatigued,Responsive
2024-11-04 16:05:25,40,126.82905047246427,15.479200932971667,2.0,87.59275422675493,Not Fatigued,Asleep
2024-11-04 16:05:28,40,110.97327821455794,17.151142295087816,2.0,90.64596965655052,Fatigued,Asleep
2024-11-04 16:05:31,40,168.88470545210012,16.591069318232623,3.0,90.09748263241438,Fatigued,Distracted
2024-11-04 16:05:34,40,113.11563189491365,19.136646684524177,1.0,89.95564937110991,Moderately Fatigued,Asleep
2024-11-04 16:05:37,40,135.12100083967036,17.402167268704428,3.0,91.37626131025131,Fatigued,Distracted
2024-11-04 16:05:40,40,139.99997269338286,17.364866928455776,3.0,91.01832137013609,Moderately Fatigued,Responsive
2024-11-04 16:05:43,40,110.5671165371536,15.988824488074995,2.0,92.60146161793737,Fatigued,Asleep
2024-11-04 16:05:46,40,107.08743199345993,17.290528943428633,4.0,97.10482337723013,Not Fatigued,Asleep
2024-11-04 16:05:49,40,87.29312447952475,16.255231969561482,4.0,91.87606204678573,Very Fatigued,Distracted
2024-11-04 16:05:52,40,124.20428272951017,17.212178432736227,4.0,92.93412593906699,Moderately Fatigued,Responsive
